ASV_ID	SRR23096793	SRR23096794	SRR23096795	SRR23096796	SRR23096797	SRR23096798	SRR23096799	SRR23096800	SRR23096801	SRR23096802	SRR23096803	SRR23096804	SRR23096805	SRR23096806	SRR23096807	SRR23096808	SRR23096809	SRR23096810	SRR23096811	SRR23096812	SRR23096813	SRR23096814	SRR23096815	SRR23096816	SRR23096817	SRR23096818	SRR23096819	SRR23096820	SRR23096821	SRR23096822	SRR23096823	SRR23096824	SRR23096825	SRR23096826	SRR23096827	SRR23096828	SRR23096829	SRR23096830	SRR23096831	SRR23096832	SRR23096833	SRR23096834	SRR23096835	SRR23096836	SRR23096837	SRR23096838	SRR23096839	SRR23096840	SRR23096841	SRR23096842	SRR23096843	SRR23096844	SRR23096845	SRR23096846	SRR23096847	SRR23096848	SRR23096849	SRR23096850	SRR23096851	SRR23096852	SRR23096853	SRR23096854	SRR23096855	SRR23096856	SRR23096857	SRR23096858	SRR23096859	SRR23096860	SRR23096861	SRR23096862	SRR23096863	SRR23096864	SRR23096865	SRR23096866	SRR23096867	SRR23096868	SRR23096869	SRR23096870	SRR23096871	SRR23096872	SRR23096873	SRR23096874	SRR23096875	SRR23096876	SRR23096877	SRR23096878	SRR23096879	SRR23096880	SRR23096881	SRR23096882	SRR23096883	SRR23096884	SRR23096885	SRR23096886	SRR23096887	SRR23096888	SRR23096889	SRR23096890	SRR23096891
ASV_59	62	59	0	0	0	90	0	105	47	68	89	72	144	0	103	70	59	75	54	0	267	182	26	0	109	0	0	47	52	9	0	0	85	0	148	43	77	69	0	0	8	0	0	84	10	13	43	194	69	0	0	0	98	33	46	0	21	9	17	0	0	0	0	0	0	0	21	16	85	41	0	77	16	0	325	11	0	0	0	383	129	410	0	0	0	161	10	112	43	50	33	0	0	0	0	0	0	27	52
ASV_60	172	136	0	0	0	144	0	173	74	84	119	103	158	0	162	178	114	91	103	0	194	81	15	0	98	0	0	34	38	7	0	0	51	0	109	12	91	51	0	0	9	0	0	90	18	18	27	94	66	0	0	0	103	41	33	0	37	36	31	0	0	0	0	0	0	0	69	23	115	96	0	179	21	0	135	17	0	0	0	163	79	231	0	0	0	147	17	131	30	39	12	0	0	0	0	0	0	69	83
ASV_61	0	44	70	37	35	16	12	44	12	17	24	6	16	8	15	74	19	21	20	79	63	44	32	21	69	34	62	33	48	0	119	112	24	101	16	133	64	97	10	40	37	74	46	25	46	95	53	46	0	34	38	14	24	0	0	7	10	17	12	67	165	173	95	68	11	45	97	28	35	36	79	0	22	40	47	0	59	153	39	48	23	90	178	0	141	19	54	2	31	37	27	139	92	166	113	71	48	14	27
ASV_62	0	0	43	26	37	19	23	26	13	18	16	14	27	4	17	55	9	50	17	47	86	70	30	18	69	69	56	33	52	0	118	90	35	214	13	164	66	112	7	40	0	54	51	38	39	72	49	58	0	0	29	5	18	0	25	0	14	8	4	35	100	144	57	24	10	23	38	26	18	10	50	0	18	38	73	58	48	287	13	80	24	170	239	0	222	41	60	16	25	35	31	123	88	106	88	57	37	22	24
ASV_63	123	98	0	0	0	125	0	149	59	67	128	106	154	0	158	137	93	87	113	0	192	100	20	0	110	0	0	28	40	13	0	0	62	0	107	20	69	53	0	0	12	0	0	87	17	14	33	141	69	0	0	0	99	38	33	0	40	28	33	0	0	0	0	0	0	0	56	15	91	66	0	136	14	0	185	14	0	0	0	217	94	257	0	0	0	161	14	136	40	45	22	0	0	0	0	0	0	66	85
ASV_64	62	39	0	0	0	87	17	108	44	70	94	63	134	0	91	62	52	84	68	0	244	176	21	0	132	0	0	48	46	5	0	0	92	0	126	31	73	68	0	0	8	0	0	103	15	11	39	134	66	0	0	0	79	32	50	0	27	15	18	0	0	0	0	0	0	0	29	19	59	25	0	85	16	0	340	11	0	0	0	378	104	418	0	0	0	143	4	149	50	66	15	0	0	0	0	0	0	45	39
ASV_65	85	92	0	0	0	117	21	133	61	69	124	85	142	0	118	113	79	79	97	0	225	147	27	0	112	0	0	41	40	12	0	0	57	0	115	28	62	59	0	0	13	0	0	85	14	8	23	144	72	0	0	0	63	26	42	0	41	20	27	0	0	0	0	0	0	0	43	23	78	57	0	119	18	0	215	12	0	0	0	278	96	317	0	0	0	164	16	150	33	46	23	0	0	0	0	0	0	41	65
ASV_66	177	105	0	0	0	134	0	126	65	80	115	83	160	0	148	189	101	84	115	0	195	103	16	0	83	0	0	35	38	16	0	0	49	0	92	3	61	63	0	0	17	0	0	85	11	12	19	118	71	0	0	0	82	36	37	0	52	45	36	0	0	0	0	0	0	0	76	28	97	88	0	172	19	0	128	16	0	0	0	186	80	206	0	0	0	128	13	126	42	29	19	0	0	0	0	0	0	69	99
ASV_67	0	0	38	33	44	18	32	27	12	21	28	17	24	12	11	59	28	28	22	57	76	36	33	25	60	35	75	36	64	46	145	85	16	109	17	85	54	105	6	50	0	78	40	31	53	85	39	35	0	0	28	9	41	0	0	11	24	14	11	51	122	141	72	40	8	42	69	53	41	22	64	0	16	40	51	0	50	208	16	58	18	98	160	0	164	22	93	15	29	44	25	153	125	139	99	59	49	25	21
ASV_68	0	0	72	22	21	27	25	25	5	23	22	10	29	5	18	36	14	24	25	43	65	75	41	23	50	58	72	31	48	0	124	126	18	169	16	169	46	86	6	43	20	77	36	28	30	81	55	57	0	26	18	12	27	0	0	0	12	10	7	37	98	113	39	30	11	14	51	25	19	17	55	0	16	41	93	0	56	297	21	77	16	147	260	0	190	28	50	7	34	34	17	84	94	133	95	53	38	17	21
ASV_69	239	183	0	0	0	12	0	55	150	92	210	0	85	151	12	61	208	15	57	141	31	60	0	0	0	0	0	49	14	0	0	0	6	5	77	0	23	26	0	60	0	15	68	42	17	23	0	0	149	0	41	24	81	235	106	116	95	29	57	0	13	25	142	53	0	41	0	27	17	107	68	302	0	0	18	0	0	150	0	0	129	22	90	0	0	0	33	51	3	30	16	0	0	0	0	0	0	61	115
ASV_70	96	97	0	0	0	108	0	141	58	61	107	90	132	0	121	121	87	70	99	0	229	115	12	0	106	0	0	39	39	11	0	0	64	0	129	20	67	60	0	0	9	0	0	92	13	16	27	117	43	0	0	0	83	45	44	0	26	26	19	0	0	0	0	0	0	0	29	18	90	64	0	127	14	21	205	16	0	0	0	283	90	292	0	0	0	139	16	144	33	27	18	0	0	0	0	0	0	41	51
ASV_71	10	40	262	157	90	143	40	96	17	57	51	626	131	26	68	76	0	0	57	72	0	15	0	83	31	0	18	21	0	0	51	75	7	21	23	201	9	12	13	0	0	7	62	31	0	0	36	12	14	0	13	16	82	19	12	19	18	73	18	26	16	70	25	28	0	42	0	0	38	12	58	0	46	0	14	0	0	22	71	100	37	24	55	0	541	0	16	20	4	22	0	24	43	0	0	0	95	47	26
ASV_72	80	57	0	0	0	92	0	101	59	54	92	71	146	0	117	76	54	70	92	0	239	160	17	0	124	0	0	36	39	9	0	0	71	0	122	19	57	68	0	0	12	0	0	82	7	11	39	137	68	0	0	0	73	29	15	0	29	16	20	0	0	0	0	0	0	0	26	15	64	49	0	95	21	0	270	13	0	0	0	341	93	368	0	0	0	183	13	135	44	39	24	0	0	0	0	0	0	31	37
ASV_73	0	0	67	15	35	23	23	32	15	26	22	15	24	11	22	45	19	19	16	74	62	45	41	16	47	37	70	32	45	0	108	119	16	72	22	107	43	115	7	27	0	91	37	22	50	94	36	41	0	0	28	19	33	0	0	13	11	9	14	57	143	122	76	52	14	35	77	31	32	24	69	0	16	56	49	0	45	202	25	54	30	78	175	0	143	25	71	4	19	39	31	123	80	171	120	78	39	26	29
ASV_74	155	94	0	0	0	126	0	126	67	60	97	89	164	0	151	154	86	65	91	0	184	86	23	0	73	0	0	31	37	10	0	0	34	0	109	16	56	61	0	0	10	0	0	74	11	9	23	122	65	0	0	0	82	27	39	0	46	32	37	0	0	0	0	0	0	0	62	33	96	68	0	170	9	0	128	10	0	0	0	167	81	226	0	0	0	116	15	116	41	29	16	0	0	0	0	0	0	74	98
ASV_75	130	110	0	0	0	10	0	58	117	82	208	0	85	113	5	38	131	8	58	93	48	106	0	0	0	0	0	60	16	0	0	0	16	17	70	0	18	33	0	43	0	9	83	42	20	21	0	0	185	0	34	12	127	284	135	55	49	11	38	3	4	18	90	39	0	30	0	0	18	74	50	216	0	0	45	0	0	278	0	0	146	62	241	0	0	0	22	66	6	37	16	0	0	0	0	0	0	32	79
ASV_76	11	35	249	144	97	137	35	83	11	63	47	680	127	16	93	59	0	0	32	63	0	14	0	63	37	0	13	24	0	0	31	87	14	18	27	260	3	17	13	0	0	9	73	26	0	0	32	20	12	0	12	10	55	14	17	22	13	50	17	21	12	52	22	9	0	41	0	0	48	24	66	0	44	0	6	0	0	22	45	99	24	12	47	0	497	0	22	12	8	13	0	16	21	0	0	0	82	41	30
ASV_77	0	75	57	23	28	12	13	25	14	18	21	6	14	11	11	64	31	24	24	54	46	29	22	20	52	36	83	22	51	0	120	74	12	77	6	95	59	114	7	40	9	66	36	33	47	84	33	41	0	64	23	14	23	0	0	9	22	21	11	50	118	163	83	62	12	46	69	31	51	31	57	0	13	58	38	0	32	164	21	29	16	81	121	0	129	19	60	0	27	31	26	156	86	130	113	61	39	23	33
ASV_78	123	125	0	0	0	9	0	52	114	80	205	0	109	117	4	32	146	13	59	84	43	115	0	0	0	0	0	49	16	0	0	0	10	27	69	0	27	35	0	57	0	11	84	33	15	17	0	0	148	0	42	14	95	250	125	60	70	14	39	0	3	15	102	24	0	24	0	2	10	90	43	190	0	0	50	0	0	280	0	0	154	74	227	0	0	0	23	48	9	31	19	0	0	0	0	0	0	46	99
ASV_79	12	43	278	121	86	127	25	71	11	58	52	529	119	18	86	74	0	0	62	65	0	7	0	85	30	32	27	28	0	0	30	84	7	23	12	200	7	12	17	16	0	11	60	20	0	0	44	14	12	0	19	7	92	14	12	19	16	56	14	33	11	62	24	27	0	50	21	0	38	18	52	0	61	0	12	0	0	16	61	76	20	13	54	0	485	0	17	10	9	14	0	21	45	0	4	0	87	47	24
ASV_80	7	52	252	116	70	106	38	80	13	78	55	571	120	15	82	80	0	0	33	66	0	13	0	80	24	0	25	20	0	0	12	107	8	28	17	249	5	18	14	17	0	14	56	29	0	0	27	18	6	0	9	16	70	13	12	14	16	49	29	20	15	67	20	24	0	35	14	0	48	21	52	0	44	23	14	0	36	21	58	91	23	19	62	8	407	0	20	10	9	16	0	30	30	0	3	0	80	44	32
ASV_81	175	110	0	0	0	16	0	45	133	71	217	0	76	114	7	71	145	14	56	125	26	50	0	0	0	0	0	35	17	0	0	0	2	13	47	0	29	24	0	49	0	20	68	33	15	27	0	0	156	0	46	18	91	277	125	90	93	29	59	0	6	19	131	37	0	44	0	0	17	106	60	290	0	0	22	0	0	154	0	0	116	25	125	0	0	0	32	40	6	35	11	0	0	0	0	0	0	57	96
ASV_82	180	136	0	0	0	15	0	48	136	71	195	0	78	109	8	53	137	10	58	103	37	79	0	0	0	0	0	41	19	0	0	0	5	8	64	0	20	23	0	58	0	15	56	29	23	15	0	0	158	0	31	14	82	244	127	94	92	17	53	0	8	27	153	35	0	31	0	0	18	80	50	246	0	0	30	0	0	170	0	0	110	42	132	0	0	0	30	59	7	25	6	0	0	0	0	0	0	60	95
ASV_83	0	0	63	20	27	14	11	28	8	18	16	7	16	14	18	54	25	20	26	62	55	39	19	22	51	27	60	30	60	0	97	90	21	102	14	98	39	93	16	48	13	68	38	25	40	90	49	27	0	0	12	17	12	0	0	16	19	10	7	40	115	138	86	60	13	44	77	27	47	21	56	0	25	45	30	0	42	203	13	53	24	107	146	0	145	26	47	0	17	40	21	124	77	127	96	55	50	20	24
ASV_84	169	121	0	0	0	11	0	58	119	60	208	0	64	117	5	55	157	8	52	116	47	71	0	0	0	0	0	57	8	0	0	0	10	6	59	0	26	22	0	44	0	13	75	34	26	23	0	0	187	0	31	18	113	255	112	97	93	23	57	0	6	15	155	39	0	40	0	0	21	94	63	248	0	0	13	0	0	124	0	0	91	27	116	0	0	0	24	40	16	30	7	0	0	0	0	0	0	47	85
ASV_85	1	26	206	126	78	102	31	78	14	46	29	407	97	18	51	65	0	0	39	44	0	18	0	51	37	0	14	20	0	38	28	85	14	36	23	243	6	8	13	0	0	3	74	20	0	0	43	17	12	0	10	8	65	9	10	3	5	31	6	15	11	36	20	7	0	21	0	20	29	14	42	0	59	0	13	0	0	29	41	142	38	25	100	0	825	0	9	11	1	13	0	15	26	0	0	0	78	31	13
ASV_86	0	0	49	27	45	10	7	23	15	18	19	3	15	9	11	71	20	23	22	53	52	37	18	23	46	26	60	25	58	8	111	73	25	98	23	110	66	83	4	36	0	83	36	28	37	81	32	32	44	0	17	15	24	24	0	9	27	7	4	56	120	132	57	37	7	38	67	32	23	23	56	0	13	35	41	0	47	169	25	50	14	76	150	0	125	38	61	9	17	44	37	128	106	111	107	41	32	20	21
ASV_87	0	0	50	26	28	15	22	26	18	27	20	9	17	6	11	61	24	14	21	46	53	50	26	23	59	39	62	25	59	0	109	91	20	104	8	99	57	88	3	43	0	74	45	28	37	82	24	22	0	0	22	7	33	0	0	13	22	11	8	47	97	147	58	48	10	53	70	27	37	28	54	0	15	58	35	0	39	142	18	39	20	74	125	0	132	13	61	11	25	50	27	151	99	163	96	54	30	21	25
ASV_88	189	131	0	0	0	8	0	44	101	70	169	0	77	124	5	55	141	10	60	101	38	89	0	0	0	0	0	52	11	0	0	0	10	13	63	0	22	22	0	60	0	14	74	36	21	18	0	0	159	0	41	15	103	221	122	91	90	15	39	0	3	11	102	42	0	33	0	0	10	95	74	269	0	0	14	0	0	171	0	0	107	30	130	0	0	0	29	41	10	32	13	0	0	0	0	0	0	46	98
ASV_89	77	62	0	0	0	92	0	102	44	50	84	70	136	0	103	88	65	79	89	0	209	172	14	0	84	0	0	25	34	8	0	0	55	0	106	21	40	58	0	0	9	0	0	65	6	13	28	110	52	0	0	0	53	32	37	0	13	13	19	0	0	0	0	0	0	0	35	21	79	43	0	109	13	0	202	19	0	0	0	297	91	277	0	0	0	148	7	117	33	29	17	0	0	0	0	0	0	31	58
ASV_90	0	0	42	25	22	12	17	24	9	17	13	11	14	5	9	38	18	25	18	42	50	44	29	11	59	34	61	21	48	0	127	91	29	152	10	143	52	86	10	44	11	70	36	23	22	53	52	38	0	39	26	9	22	0	0	0	10	11	8	31	81	101	44	29	11	20	27	24	25	25	49	0	17	43	76	0	40	255	19	69	29	120	209	0	170	21	57	0	24	30	21	107	72	93	84	40	42	10	21
ASV_91	139	116	0	0	0	9	0	56	119	68	204	0	66	102	7	42	123	15	43	86	49	107	0	0	0	0	0	60	16	0	0	0	14	14	64	0	32	31	0	43	0	10	64	50	12	11	0	0	141	0	43	17	75	250	122	34	62	11	27	0	10	18	82	34	0	27	0	0	20	76	66	217	0	0	45	0	0	221	0	0	120	51	217	0	0	11	26	62	3	26	19	0	0	0	0	0	0	51	70
ASV_92	175	146	0	0	0	12	0	34	123	76	204	0	80	100	6	35	132	9	47	92	36	72	0	0	0	0	0	44	6	0	0	0	4	8	65	0	24	24	0	35	0	11	46	16	26	12	0	0	140	0	58	17	98	287	135	89	90	20	47	0	4	20	137	47	0	45	0	0	27	81	61	267	0	0	13	0	0	136	0	0	98	24	111	0	0	0	20	54	9	29	13	0	0	0	0	0	0	39	97
ASV_93	6	28	237	116	69	128	39	79	17	55	42	480	120	25	72	69	0	0	52	58	0	12	0	75	31	0	18	26	0	0	26	74	8	29	25	186	9	18	11	5	0	16	82	31	0	0	35	14	8	0	19	10	90	16	21	10	16	42	17	25	14	53	20	16	0	27	0	0	45	10	63	0	57	0	16	0	0	12	58	79	23	26	45	0	462	0	10	11	12	13	0	31	47	0	14	0	85	37	20
ASV_94	148	110	0	0	0	15	0	40	120	65	188	0	82	108	6	44	163	6	44	85	32	49	0	0	0	0	0	49	17	0	0	0	8	10	69	0	29	25	0	51	0	16	57	33	12	12	0	0	157	0	49	17	86	216	125	68	70	23	54	0	4	19	109	43	0	44	0	0	15	90	36	235	0	0	25	0	0	160	0	0	129	28	120	0	0	0	26	62	9	42	11	0	0	0	0	0	0	58	94
ASV_95	141	104	0	0	0	8	0	56	117	63	202	0	77	104	5	32	115	13	62	63	39	104	0	0	0	0	0	54	11	0	0	0	8	13	66	0	21	25	0	46	0	10	75	24	19	21	0	0	177	0	43	14	102	235	121	48	54	7	35	0	6	9	85	37	0	34	0	0	14	93	40	204	0	0	47	0	0	197	0	0	128	46	182	0	0	0	16	50	5	41	21	0	0	0	0	0	0	47	79
ASV_96	1	34	166	77	62	92	32	81	6	53	46	508	92	26	63	38	0	0	35	29	0	20	0	45	23	0	16	14	0	0	29	68	12	43	29	320	1	12	16	0	0	9	70	15	0	0	47	26	4	0	11	17	46	16	9	6	5	7	21	14	5	32	15	7	0	24	0	9	33	8	43	0	50	23	13	0	0	27	32	130	24	21	77	0	711	0	18	9	3	17	0	17	33	0	0	0	63	31	25
ASV_97	0	0	73	25	27	18	35	37	20	12	12	7	24	14	24	73	21	26	26	52	42	31	21	26	43	27	57	17	35	0	78	82	18	74	9	98	41	80	7	34	0	84	28	18	37	105	36	38	0	0	25	24	23	0	0	15	18	21	13	59	130	115	75	66	12	43	84	27	44	30	73	0	24	44	39	0	43	166	27	37	17	68	124	0	104	16	61	0	31	28	14	108	75	101	70	44	29	22	29
ASV_98	6	42	225	123	88	109	42	73	14	71	42	555	134	20	70	91	0	0	38	43	0	12	0	50	30	0	15	23	0	0	17	81	4	20	28	206	8	15	12	3	0	17	59	21	0	0	30	23	4	0	15	6	73	16	11	8	13	33	19	12	8	42	21	8	0	33	0	0	39	21	35	0	50	0	14	0	0	10	58	100	20	13	40	0	450	0	21	10	11	12	0	18	38	0	8	0	97	32	21
ASV_99	209	143	0	0	0	13	0	32	137	72	194	0	65	96	5	65	169	6	48	94	26	57	0	0	0	0	0	31	11	52	0	0	1	7	63	0	20	14	0	27	0	9	45	25	23	16	0	0	131	0	32	17	74	220	91	84	103	16	46	0	5	24	128	43	0	33	0	12	7	103	51	300	0	0	11	0	0	126	0	0	84	26	88	0	0	0	22	51	9	25	16	0	0	0	0	0	0	65	80
ASV_100	40	47	0	0	0	76	0	82	26	29	80	54	94	0	92	59	43	60	40	0	213	168	12	0	94	0	0	22	36	7	0	0	88	0	118	26	52	46	0	0	6	0	0	72	15	13	30	122	50	0	0	0	82	27	34	0	12	11	12	0	0	0	0	0	0	0	18	15	48	29	0	63	17	0	254	7	0	0	0	334	105	339	0	0	0	134	5	117	34	33	15	0	0	0	0	0	0	33	47
ASV_101	97	73	0	0	0	97	0	105	59	28	97	61	136	0	104	126	69	61	87	0	195	91	14	0	77	0	0	36	37	0	0	0	46	0	108	13	46	45	0	0	7	0	0	62	9	13	15	103	48	0	0	0	49	39	33	0	39	23	15	0	0	0	0	0	0	0	40	24	66	68	0	110	19	0	163	8	0	0	0	220	70	226	0	0	0	128	8	128	31	25	13	0	0	0	0	0	0	57	69
ASV_102	0	0	54	30	35	15	28	25	15	12	11	6	17	7	12	50	15	18	12	42	46	59	27	20	49	38	60	21	57	20	106	85	12	73	13	80	49	93	11	34	0	59	25	27	44	69	41	32	0	0	19	14	25	0	0	3	14	15	16	53	102	97	48	38	4	20	47	20	23	14	37	0	21	49	44	0	54	161	20	36	11	80	133	73	108	20	60	6	24	44	27	127	115	118	88	48	44	29	26
ASV_103	0	0	38	20	40	18	13	23	8	23	17	4	23	3	14	30	12	22	22	31	54	54	21	17	54	45	68	20	55	0	119	77	27	137	12	148	45	76	1	34	0	67	51	22	31	42	40	46	0	0	22	9	21	0	0	0	8	4	6	27	92	93	36	25	8	18	35	14	31	11	47	0	17	39	65	25	34	205	11	52	23	90	206	0	166	29	51	7	24	35	29	102	84	117	64	35	32	16	18
ASV_104	68	79	0	0	0	83	0	113	36	62	68	73	106	0	110	72	71	70	69	0	170	115	18	0	76	0	0	38	22	12	0	0	71	0	103	30	48	56	0	0	13	0	0	74	10	11	32	100	65	0	0	0	112	25	34	0	20	10	19	0	0	0	0	0	0	0	30	21	64	50	0	95	11	0	179	12	0	0	0	247	73	272	0	0	0	124	8	96	27	35	15	0	0	0	0	0	0	37	46
ASV_105	82	68	0	0	0	82	0	123	44	50	83	82	105	0	119	101	59	67	80	0	213	135	19	0	86	0	0	38	22	4	0	0	65	0	92	12	55	51	0	0	9	0	0	74	11	11	24	101	65	0	0	0	62	22	28	0	27	13	27	0	0	0	0	0	8	0	29	8	51	51	0	92	12	0	182	10	0	0	0	208	83	221	0	0	0	151	8	118	36	28	13	0	0	0	0	0	0	32	44
ASV_106	0	0	51	22	41	12	23	22	19	19	11	5	12	17	13	66	31	22	36	58	35	34	24	21	47	25	43	22	48	0	88	76	11	68	7	74	47	87	2	42	0	63	41	23	47	74	32	31	0	0	18	9	27	0	0	14	20	19	10	41	127	149	84	45	9	50	73	42	27	28	92	0	5	34	29	0	54	140	19	32	10	71	112	0	103	17	81	0	19	38	17	111	76	117	94	33	39	20	37
ASV_107	148	146	0	0	0	12	0	42	94	73	208	0	70	92	8	58	127	9	51	85	44	83	0	0	0	0	0	33	14	0	0	0	5	10	47	0	19	22	0	29	0	10	79	32	17	12	0	0	138	0	41	12	69	243	113	74	69	10	45	0	9	16	76	35	0	31	0	0	7	83	52	202	0	0	29	0	0	188	0	0	108	42	172	0	0	0	17	53	0	31	16	0	0	0	0	0	0	41	68
ASV_108	180	116	0	0	0	7	0	45	105	69	193	0	75	88	8	45	116	10	52	97	34	86	0	0	0	0	0	47	13	0	0	0	8	11	56	0	18	24	0	40	0	16	61	32	18	12	0	0	131	0	33	19	79	201	126	64	94	22	41	0	6	22	126	34	0	44	0	0	19	72	50	207	0	0	25	0	24	147	0	0	93	26	110	0	0	0	28	50	4	30	7	0	0	0	0	0	0	53	87
ASV_109	0	0	63	22	31	16	14	35	8	20	11	3	17	13	14	55	33	21	17	57	41	31	34	16	55	24	43	28	46	0	84	83	12	76	18	90	42	79	15	43	0	62	39	29	41	80	42	44	0	0	28	12	22	0	0	13	16	10	13	38	111	101	52	45	12	30	50	33	36	27	50	0	20	34	45	0	24	156	20	42	15	81	135	0	106	14	65	0	23	23	17	119	92	114	90	53	33	17	28
ASV_110	14	28	177	98	73	114	22	59	5	61	37	441	121	14	71	61	0	0	40	44	0	10	0	76	24	0	17	17	0	0	23	89	5	15	21	186	6	10	13	18	0	10	60	19	0	0	19	15	13	0	12	6	72	22	10	16	17	43	19	39	20	56	18	20	0	35	15	0	48	16	47	0	36	69	8	0	11	20	70	75	24	11	49	0	397	0	8	14	9	8	0	29	39	0	6	0	74	49	27
ASV_111	169	113	0	0	0	11	0	41	90	83	176	0	67	107	1	48	103	10	45	92	33	68	0	0	0	0	0	54	14	0	0	0	2	8	60	0	24	37	0	42	0	14	44	33	19	20	0	0	154	0	23	19	89	223	124	70	74	15	36	0	11	10	95	41	0	43	0	0	23	72	43	217	0	0	23	0	0	134	0	0	127	23	108	0	0	0	21	47	4	28	14	0	0	0	0	0	0	42	84
ASV_112	146	122	0	0	0	5	0	43	104	62	186	0	69	93	4	52	135	10	33	78	29	62	0	0	0	0	0	46	14	0	0	0	11	7	58	0	22	26	0	39	0	11	54	35	9	21	0	0	157	0	45	12	75	248	114	67	82	18	41	0	6	19	96	39	0	37	0	0	14	62	43	207	0	0	23	0	0	136	0	0	112	28	131	0	0	0	18	56	9	24	10	0	0	0	0	0	0	39	80
ASV_113	73	10	0	0	0	121	31	39	10	26	23	0	138	62	12	17	35	55	54	66	60	55	23	38	12	46	30	0	29	52	27	55	7	32	15	0	0	0	42	23	6	40	53	0	22	9	153	30	0	0	93	38	28	46	9	73	35	47	57	20	18	125	61	60	10	40	15	50	6	53	121	17	16	11	0	0	63	19	73	0	5	30	0	0	0	18	4	5	24	83	18	131	41	92	101	111	79	26	24
ASV_114	84	88	0	0	0	4	0	46	57	68	188	0	55	104	3	22	110	9	34	67	38	144	0	0	0	0	0	46	19	0	0	0	6	29	52	0	17	29	0	32	0	13	77	34	15	17	0	0	129	0	36	15	79	229	134	44	39	8	28	0	2	17	55	23	0	22	0	0	12	68	29	165	0	0	58	0	0	226	0	0	158	57	226	0	0	0	19	54	10	29	19	0	0	0	0	0	0	39	57
ASV_115	125	102	0	0	0	12	0	44	110	82	168	0	87	79	6	46	131	10	53	56	28	82	0	0	0	0	0	55	12	0	0	0	7	9	81	0	20	13	0	42	0	15	57	22	21	14	0	0	153	0	34	20	73	207	114	54	56	9	37	0	9	10	88	36	0	33	0	0	18	79	38	181	0	0	36	0	0	172	0	0	109	46	144	0	0	0	14	44	0	36	15	0	0	0	0	0	0	43	85
ASV_116	55	47	0	0	0	76	0	72	33	30	84	61	100	0	80	38	31	64	59	0	198	137	17	0	87	0	0	21	30	14	0	0	77	0	96	37	54	52	0	0	3	0	0	77	10	8	21	127	53	0	0	0	56	34	31	0	16	8	14	0	0	0	0	0	0	0	25	13	41	24	0	64	14	0	215	10	0	0	0	284	75	300	0	0	0	115	5	113	30	34	17	0	0	0	0	0	0	30	45
ASV_117	59	52	0	0	0	81	0	109	36	44	87	62	110	0	85	94	60	75	81	0	189	127	18	0	72	0	0	17	34	10	0	0	63	0	94	19	44	39	0	0	10	0	0	72	8	8	21	114	40	0	0	0	60	30	15	0	22	15	13	0	0	0	0	0	0	0	30	9	56	36	0	92	11	0	193	8	0	0	0	246	71	261	0	0	0	112	11	79	25	20	22	0	0	0	0	0	0	34	55
ASV_118	5	26	199	110	62	126	37	54	10	50	34	498	98	10	70	68	0	0	36	43	0	8	0	55	18	0	24	13	0	0	18	69	1	21	23	176	5	10	17	0	0	3	63	18	0	0	29	10	5	0	20	10	53	15	6	8	14	36	16	27	8	54	29	13	0	35	0	0	36	11	59	0	43	0	8	0	0	30	54	75	33	21	37	0	447	0	12	17	6	7	0	20	38	0	0	0	75	29	33
ASV_119	46	56	0	0	0	60	0	89	24	39	90	44	102	0	76	77	44	68	71	0	181	132	16	0	93	0	0	18	29	0	0	0	66	0	92	19	52	49	0	0	9	0	0	58	5	5	24	128	48	0	0	0	68	24	24	0	12	13	17	0	0	0	0	0	0	0	22	14	64	39	0	67	21	0	227	7	0	0	0	281	83	277	0	0	0	96	6	81	32	30	14	0	0	0	0	0	0	35	28
ASV_120	3	22	222	101	69	67	25	67	7	53	59	462	90	14	57	68	0	5	38	56	0	12	0	77	25	21	23	10	0	0	22	74	5	21	23	203	1	13	16	0	0	10	52	16	0	0	24	17	0	0	11	5	59	9	10	18	9	38	14	22	12	42	11	21	0	34	11	0	37	12	45	0	41	0	14	38	16	11	60	68	18	9	48	0	356	0	14	4	0	9	0	21	33	0	13	0	80	45	24
ASV_121	12	39	194	127	79	124	35	74	17	57	34	536	99	11	83	59	0	0	37	71	0	7	0	65	17	0	28	14	0	0	25	68	0	26	17	137	6	7	16	0	0	10	50	18	0	0	17	16	7	0	7	12	44	16	7	7	18	47	23	17	12	51	16	11	0	50	0	30	54	21	64	0	34	0	7	0	0	17	57	58	12	8	42	0	315	0	16	8	0	7	0	12	19	0	8	0	50	33	34
ASV_122	0	0	35	23	19	8	17	16	4	19	10	8	9	6	0	29	5	12	20	19	39	70	32	11	74	33	55	11	51	0	113	76	20	151	14	158	43	87	8	29	0	38	41	29	25	59	36	42	0	0	15	8	30	0	0	0	8	7	0	19	59	62	24	9	7	19	27	21	17	13	21	0	8	35	63	0	30	217	8	73	18	117	205	0	194	17	38	0	14	37	21	82	66	121	62	31	38	9	9
ASV_123	0	0	47	23	23	14	24	18	11	12	13	4	11	6	8	39	17	22	17	30	49	37	21	11	40	38	57	11	45	0	91	71	15	120	22	112	30	75	8	41	0	49	59	38	20	52	37	28	0	0	16	6	20	63	0	0	11	3	4	32	68	67	26	27	2	22	28	20	15	10	39	0	9	35	55	0	47	216	7	54	5	104	157	0	151	35	51	44	19	25	27	83	77	84	70	42	44	12	9
