ASV_ID	SRR6010742	SRR6010743	SRR6010744	SRR6010745	SRR6010746	SRR6010747	SRR6010748	SRR6010749	SRR6010750	SRR6010751	SRR6010752	SRR6010753	SRR6010754	SRR6010755	SRR6010756	SRR6010757	SRR6010758	SRR6010759	SRR6010760	SRR6010761	SRR6010762	SRR6010763	SRR6010764	SRR6010765	SRR6010766	SRR6010767	SRR6010768	SRR6010769	SRR6010770	SRR6010771	SRR6010772	SRR6010773	SRR6010774	SRR6010775	SRR6010776	SRR6010777	SRR6010778	SRR6010779	SRR6010780	SRR6010781	SRR6010782	SRR6010783	SRR6010784	SRR6010785	SRR6010786	SRR6010787	SRR6010788	SRR6010789	SRR6010790	SRR6010791	SRR6010792	SRR6010793	SRR6010794	SRR6010795	SRR6010796	SRR6010797	SRR6010798	SRR6010799	SRR6010800	SRR6010801	SRR6010802	SRR6010803	SRR6010804	SRR6010805	SRR6010806	SRR6010807	SRR6010808	SRR6010809	SRR6010810	SRR6010811	SRR6010812	SRR6010813	SRR6010814	SRR6010815	SRR6010816	SRR6010817	SRR6010818	SRR6010819	SRR6010820	SRR6010821
ASV_72	0	0	0	0	0	0	0	4424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_73	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	184	0	0	39	0	31	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	8094	0	0	14	0	81	1928	0	27	0	0	13
ASV_74	0	0	0	0	0	0	0	158	124	232	0	0	0	0	0	1504	0	340	0	142	207	0	218	204	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	416	0	211	0	0	495	163	0	174	0	531	250	77	87	0	0	214	201	1936	1063	0	146	321	417	175	0	0	368	0	0	495	0	0	0	0	0	0	0
ASV_75	461	0	144	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	725	0	599	196	0	0	0	0	0	0	0	0	0	0	0	1347	0	0	0	0	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	227	0	0	0	0	6046	101	0	0
ASV_76	0	0	0	0	0	0	0	0	0	1231	0	0	87	94	90	705	24	634	361	122	304	0	163	102	407	0	0	0	0	0	0	32	0	0	0	71	0	0	145	0	96	0	434	384	0	0	0	891	0	0	0	0	1651	634	0	25	0	0	629	0	0	230	670	0	162	256	0	0	0	1112	0	0	474	18	0	0	0	0	0	0
ASV_77	205	166	282	2317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	1451	471	0	5	0	21	32	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	994	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	557	0	2231	324	0	183	0	0	150	1301	0	0
ASV_78	0	0	0	0	120	610	177	0	0	296	0	147	63	44	0	0	1443	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	1162	0	0	1924	1555	0	0	535	0	0	0	0	328	0	0	421	0	0	0	0	181	0	1197	65	737	0	0	64	0	412	0	85	0	89	0	0	0	0	0	0	0	0	0	356	0	0	0	0
ASV_79	0	0	0	0	0	0	0	0	80	1451	38	0	83	105	118	752	0	527	307	114	263	0	126	182	421	0	0	0	11	0	0	0	0	0	0	90	0	0	132	0	77	0	553	433	0	0	0	762	0	0	0	0	1411	536	0	0	0	0	584	0	0	240	718	0	133	288	0	0	0	973	0	0	457	0	0	0	0	0	0	0
ASV_80	316	187	204	2537	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	1442	508	42	0	45	0	0	424	0	0	0	0	0	0	0	0	0	0	0	42	0	0	86	0	1088	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	0	1951	290	0	183	0	0	0	1306	0	57
ASV_81	0	0	0	0	0	46	0	0	0	969	0	89	57	156	0	669	0	227	239	132	80	89	0	184	77	84	0	0	0	0	0	0	0	0	0	148	449	0	262	0	254	42	334	407	0	0	0	770	0	0	52	0	702	479	0	42	110	0	521	147	114	337	443	213	378	483	1016	0	0	600	0	0	298	0	0	164	0	0	0	0
ASV_82	0	0	0	0	0	0	0	71	0	1165	142	113	105	208	0	745	48	194	197	109	0	0	0	287	69	93	0	0	0	0	0	0	48	0	0	131	463	0	227	0	220	0	408	430	0	0	0	595	0	75	51	0	635	408	0	51	135	0	516	176	107	326	483	216	285	490	1016	0	0	536	0	0	271	0	0	0	0	0	0	0
ASV_83	0	0	0	155	0	34	0	202	0	0	88	158	0	477	32	0	0	377	166	0	58	0	0	829	109	188	0	0	0	0	0	0	0	0	0	60	1688	0	365	108	158	617	254	0	0	285	0	372	0	0	676	0	0	0	320	50	53	0	1451	0	0	344	256	0	104	276	1168	0	0	0	0	0	67	0	0	0	0	0	0	0
ASV_84	43	21	83	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	20	0	0	62	8780	0	194	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	12	83	0	0	625	0	0	451	0	0
ASV_85	562	668	295	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	1576	65	0	0	1084	0	224	72	0	0	0	0	0	0	0	0	0	0	0	387	0	0	1186	0	331	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	182	0	0	2056	0	117	0	0	750	805	0	0
ASV_86	714	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	103	0	3194	264	0	276	0	210	0	0	0	0	0	0	0	0	0	0	0	0	5975	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	85	0	0
ASV_87	26	18	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	210	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	7213	0	0	0	0	109	1947	0	0	0	0	0
ASV_88	0	0	0	0	0	0	123	173	0	44	71	149	0	401	0	0	0	404	137	0	102	0	0	634	97	191	0	0	0	0	0	0	0	0	0	79	1553	0	451	0	0	592	201	72	0	290	0	389	0	0	544	0	0	41	285	193	0	0	1659	0	0	385	268	0	147	302	1189	0	0	50	0	0	0	0	0	0	0	0	0	0
ASV_89	0	0	0	0	0	0	0	276	0	257	134	0	0	125	125	303	0	649	256	197	245	0	271	219	348	0	0	0	0	0	0	0	101	0	0	69	795	0	140	35	0	141	330	507	0	156	0	539	0	0	0	0	597	357	102	0	0	0	447	0	0	79	0	0	497	118	819	0	0	1017	0	0	670	0	0	0	0	0	0	0
ASV_90	857	135	0	140	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3434	251	0	189	0	200	0	0	0	0	0	0	0	0	0	0	0	0	5409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	78	0	0	0
ASV_91	0	0	0	0	0	0	0	183	0	143	106	0	0	133	158	210	0	761	299	120	294	117	208	169	328	33	0	0	0	0	0	0	97	0	0	0	680	35	107	0	0	149	277	457	0	206	0	575	0	0	0	0	608	440	0	0	0	0	336	0	0	94	0	0	610	102	860	0	0	1102	0	0	701	0	0	0	0	0	0	0
ASV_92	0	215	0	24	409	0	1278	74	206	0	0	83	432	0	169	193	0	0	118	97	0	262	0	227	0	165	0	90	471	0	261	0	74	0	0	187	79	0	169	488	211	83	0	0	0	156	156	0	246	0	0	0	63	32	0	105	73	165	0	187	0	108	104	0	222	116	0	0	94	159	519	382	0	0	100	1175	90	0	291	71
ASV_93	85	289	0	125	0	0	113	123	0	0	31	150	0	766	0	133	0	101	155	159	0	239	53	131	0	245	0	247	0	0	0	111	0	41	525	0	150	263	432	0	159	254	0	228	0	0	249	515	0	148	702	0	0	284	1036	0	0	0	499	0	71	261	198	0	0	132	293	0	0	208	0	0	162	106	0	0	176	232	0	0
ASV_94	0	0	0	0	0	0	0	3886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	70	0	6533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_95	291	0	217	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711	0	0	0	608	0	652	171	0	0	0	0	0	0	0	0	0	0	0	1329	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	147	0	0	0	0	4476	103	0	0
ASV_96	0	0	0	0	117	500	128	0	0	236	0	95	0	0	0	0	1412	0	0	0	48	0	75	0	0	0	0	0	0	0	0	0	1102	0	0	1481	1199	0	0	470	0	0	0	0	229	0	0	414	0	0	0	0	179	0	1163	65	456	0	0	60	0	395	0	71	0	99	0	0	0	0	0	0	0	0	0	407	0	0	0	0
ASV_97	0	0	0	0	102	458	153	0	0	273	111	109	0	0	0	0	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	0	0	1511	1342	0	0	448	0	0	0	0	257	0	0	329	0	0	0	0	157	0	1129	111	578	0	0	49	0	383	0	52	0	89	0	0	0	0	0	0	0	0	0	303	0	0	0	0
ASV_98	0	0	0	0	91	80	236	0	128	1830	0	216	160	255	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	101	804	0	422	1218	0	0	0	167	0	0	107	130	0	0	0	0	0	0	307	0	0	0	220	0	0	0	244	206	585	0	0	0	0	0	0	74	0	0	1581	0	0	0	0
ASV_99	166	0	116	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	63	0	0	604	0	525	134	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	127	0	0	0	0	5026	87	0	0
ASV_100	0	0	0	0	71	0	369	0	0	1996	126	178	177	334	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	145	927	0	435	935	68	0	0	176	0	0	125	112	0	0	0	0	0	0	200	0	0	0	177	153	0	0	225	224	548	0	0	0	0	0	0	0	0	0	1327	0	0	0	0
ASV_101	0	0	0	0	0	0	0	0	0	1086	168	0	0	76	0	67	0	142	153	0	0	0	180	106	0	224	0	0	0	0	0	0	0	0	15	0	0	184	2757	0	0	93	0	152	0	156	0	0	0	0	228	0	0	0	0	0	0	0	2539	0	0	1272	0	0	0	141	0	0	0	104	0	0	131	0	0	0	0	0	0	0
ASV_102	0	0	0	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	51	7539	0	123	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	610	0	65	248	0	0
ASV_103	0	0	0	0	0	0	1712	0	2735	0	1999	191	292	0	0	0	0	178	19	0	140	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	137	0	0	177	0	0	123	5	0	32	0	0	0	44	0	25	0	0	0	0	0	0	0	88	685	0	0	0	207	0	0	0	0	0	199	0	0	0	0
ASV_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7672	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	1195	0
ASV_105	0	0	0	0	0	102	0	842	0	0	201	165	0	0	147	0	0	746	360	193	118	0	0	528	179	0	0	0	0	0	0	0	119	0	0	169	494	0	0	0	0	131	177	90	0	146	0	405	7	0	156	0	0	84	306	0	0	0	803	0	0	332	319	0	284	372	902	0	0	263	0	0	310	0	0	0	0	0	0	0
ASV_106	0	0	0	0	0	0	0	3256	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6020	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_107	0	0	0	97	0	0	0	0	132	1199	101	0	128	0	0	118	0	103	105	0	0	0	0	157	0	214	0	0	0	0	0	0	0	0	0	0	0	186	1883	0	0	143	0	141	0	89	0	0	0	0	260	0	120	0	0	0	0	0	2236	0	0	1286	0	0	0	124	0	0	0	173	0	0	156	0	0	0	0	0	0	0
ASV_108	0	0	0	0	0	0	227	0	78	85	81	237	162	165	200	112	156	0	0	0	88	0	0	0	0	136	0	0	0	0	0	0	95	0	0	629	0	0	0	628	105	0	43	0	0	0	0	0	0	0	0	32	0	0	2371	132	223	0	0	0	0	0	0	160	0	164	0	0	0	0	0	0	0	0	0	2791	0	0	0	0
ASV_109	0	0	0	0	0	0	1894	0	2830	0	2174	270	224	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	27	135	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	581	0	0	0	262	0	0	0	0	0	0	0	0	0	0
ASV_110	0	0	0	0	0	0	0	0	0	750	69	0	52	0	80	505	87	572	197	83	217	0	118	89	299	0	0	0	0	0	0	0	0	0	0	54	0	0	92	0	0	0	318	193	0	0	0	793	0	0	0	0	1281	502	0	0	0	0	532	36	0	179	512	0	96	220	0	0	12	806	0	0	278	0	0	0	0	0	0	0
ASV_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8903	0	55	0	8	0
ASV_112	103	227	0	0	0	0	0	134	0	193	85	151	0	609	0	185	0	100	127	0	332	0	96	212	134	0	0	0	0	0	0	217	0	55	59	99	242	0	1015	0	0	224	161	71	0	0	115	843	0	87	105	0	146	225	0	0	0	0	660	214	113	235	133	0	471	214	199	0	0	162	0	0	80	93	0	0	0	0	0	0
ASV_113	90	229	220	268	0	0	0	0	144	188	0	172	0	878	0	154	0	0	82	75	0	215	0	164	174	220	0	98	0	0	0	179	51	37	336	0	156	167	290	0	69	230	271	148	0	0	168	344	0	0	728	0	0	0	999	0	0	0	271	0	0	251	190	0	0	117	152	0	0	0	0	0	0	0	0	0	208	141	0	0
ASV_114	197	70	87	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	668	0	0	0	520	0	537	127	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	155	0	745	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	98	0	0	0	0	3747	0	0	0
ASV_115	0	0	0	0	0	0	223	0	141	0	0	372	169	170	225	100	137	0	0	0	0	0	0	0	36	107	0	0	0	0	0	0	93	0	0	568	0	60	0	641	91	0	0	0	0	13	0	0	0	0	0	0	0	0	2610	213	199	0	0	0	0	0	31	152	0	299	29	0	0	0	0	0	0	0	0	2154	0	0	0	0
ASV_116	0	0	0	0	0	0	163	159	0	154	133	0	0	110	153	258	0	548	223	67	223	0	150	152	314	0	0	0	0	0	0	0	0	0	0	47	652	0	49	0	0	85	311	450	0	126	0	464	0	0	0	0	514	299	0	0	0	0	213	0	0	88	0	0	362	113	729	0	0	857	0	0	567	0	0	0	0	0	0	0
ASV_117	871	1139	596	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	513	0	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	195	0	0	0	0	811	823	0	27
ASV_118	198	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3327	0	0	209	0	174	0	0	0	0	0	0	0	0	0	0	0	0	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
ASV_119	0	0	35	0	0	0	0	148	0	169	100	92	0	71	134	182	0	599	243	70	248	0	175	111	265	0	0	0	0	0	0	0	55	0	0	0	592	102	71	0	0	91	225	394	0	137	0	475	0	0	0	0	497	329	0	0	0	0	251	0	0	80	0	0	542	86	664	0	0	883	0	0	553	0	0	0	0	0	4	0
ASV_120	0	0	0	0	0	48	49	683	0	0	0	92	91	0	0	173	0	856	312	108	152	62	47	365	253	75	0	0	0	0	0	0	0	0	0	0	436	0	73	0	111	132	83	114	0	0	0	454	0	0	0	0	0	194	304	0	0	0	878	0	0	300	263	0	315	321	935	0	0	70	0	0	269	0	0	0	0	0	0	0
ASV_121	889	1020	383	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	50	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123	0	251	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	185	0	0	260	210	0	0	29	0	633	702	0	0
ASV_122	215	0	299	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797	0	0	952	237	0	549	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	1224	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	132	0	0	0	0	271	2193	0	0
ASV_123	2090	107	5572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0
ASV_124	0	129	436	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	459	16	0	0	0	0	6772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	27	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_125	0	0	0	0	0	0	0	228	0	0	0	0	90	0	0	1383	0	292	0	0	173	128	2340	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	136	209	0	0	0	0	0	182	0	0	0	493	171	0	155	0	0	64	538	0	103	515	159	328	267	182	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_126	0	0	0	0	0	0	0	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	5133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_127	333	369	282	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	62	920	0	47	0	183	0	331	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	873	0	416	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0	0	251	772	0	0
ASV_128	296	0	227	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	0	0	1031	0	0	515	0	0	53	0	0	0	0	0	0	0	0	0	123	0	0	1359	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	114	0	0	0	86	0	0	112	0	210	1912	0	0
ASV_129	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8106	0	0	0	0	0
ASV_130	0	0	0	0	128	166	922	0	289	0	473	0	0	0	1729	0	283	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	76	0	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	79	0	0	0	0	0	0	241	0	568	0	0	0	163	0	0	105	0	0	241	0	0	0	0
ASV_131	0	0	0	0	135	178	928	0	334	0	544	0	0	0	1778	0	413	0	112	0	0	0	0	36	0	0	0	0	0	0	0	0	761	0	0	58	0	0	19	1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	230	0	508	0	0	0	198	0	0	106	0	0	203	0	0	0	0
ASV_132	2188	109	5133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_133	0	0	0	109	0	0	0	0	50	0	0	240	0	266	0	269	0	152	351	0	164	201	133	213	630	0	0	0	0	0	0	0	0	0	207	0	0	0	479	0	0	145	143	179	158	0	0	427	192	0	752	0	121	0	39	73	124	0	262	99	243	503	110	0	451	151	0	0	0	176	0	0	165	0	0	0	0	0	0	0
ASV_134	489	331	162	1347	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	942	0	0	0	221	0	258	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	183	0	77	0	0	595	1491	0	0
ASV_135	0	0	0	0	0	0	0	130	0	0	74	120	0	282	0	54	0	260	93	0	58	0	0	636	80	96	0	0	0	0	0	0	0	0	0	44	1176	0	226	0	0	406	182	0	0	186	0	275	0	0	433	0	0	0	259	0	0	0	1145	0	0	263	191	0	75	220	854	0	0	0	0	0	0	0	0	0	73	0	0	0
ASV_136	183	402	893	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	168	0	0	0	169	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	0	71	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	98	0	0	0	1791	0	0
ASV_137	0	0	0	55	0	0	0	0	0	27	97	306	0	369	0	247	0	166	257	0	128	132	87	322	539	155	0	70	0	0	0	0	0	0	125	0	192	0	380	0	0	98	218	111	136	0	0	350	283	124	745	0	0	0	0	133	178	0	151	169	225	384	0	0	306	216	200	0	0	0	0	0	177	0	0	9	0	0	0	0
ASV_138	210	482	79	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	201	0	96	0	987	0	1028	558	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	273	0	0	810	0	122	111	0	0	1500	0	0
ASV_139	130	0	84	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	530	0	393	76	0	0	0	0	0	0	0	0	0	0	0	863	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	90	0	0	0	0	3869	65	0	0
ASV_140	0	0	0	0	138	126	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912	0	0	82	0	0	0	3396	1104	158	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	216	0	232	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_141	527	324	225	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838	0	0	0	249	0	194	116	0	0	0	0	0	0	0	0	0	0	0	29	0	0	872	0	743	0	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	193	0	0	149	0	444	1281	0	0
ASV_142	0	0	204	0	0	0	2016	0	0	304	329	0	386	0	83	192	0	97	0	145	227	118	0	0	0	171	0	210	0	0	0	0	168	116	0	0	0	0	0	546	581	206	0	0	237	0	301	0	0	156	0	0	0	0	0	0	0	0	0	89	0	0	0	0	226	209	0	0	0	0	0	0	0	0	0	324	0	0	0	0
ASV_143	0	0	0	0	0	0	166	72	0	1581	0	134	105	278	580	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	232	0	0	0	0	810	0	346	866	0	0	0	179	0	0	85	70	0	0	0	0	0	0	190	0	0	0	86	0	0	0	138	152	406	0	0	0	0	0	0	0	0	0	1096	0	0	0	0
ASV_144	0	0	0	0	0	61	120	56	0	1366	0	124	72	203	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	671	0	322	1064	0	0	0	105	0	0	86	101	0	0	0	0	0	0	158	0	0	0	115	0	0	0	150	233	474	0	0	0	0	0	0	0	0	0	1324	0	0	0	0
ASV_145	181	442	805	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	109	0	0	0	91	0	0	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	1691	0	0
ASV_146	0	0	0	0	0	0	0	67	0	1421	152	246	138	0	873	0	147	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	813	0	777	221	0	0	0	138	0	0	106	0	0	132	0	0	0	0	197	0	0	73	0	0	213	0	58	0	904	0	0	0	0	0	0	0	0	0	555	0	0	0	0
ASV_147	0	17	0	0	0	0	0	226	0	63	0	0	78	0	0	1538	0	260	0	0	226	121	1649	84	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	252	0	0	0	0	0	104	0	0	0	485	276	0	105	0	0	0	421	0	0	585	109	302	114	180	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_148	0	0	0	0	0	0	0	0	0	0	0	401	24	0	0	0	0	287	241	0	271	115	259	206	0	0	0	0	0	0	0	0	0	0	0	139	107	0	173	0	0	0	0	0	0	166	0	0	0	0	0	0	692	605	0	0	0	0	254	124	1528	186	0	0	235	298	644	0	0	234	0	0	146	0	0	0	0	0	0	0
ASV_149	201	389	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	194	0	90	0	881	0	995	466	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	288	0	0	719	0	138	89	0	0	1438	0	0
ASV_150	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	3182	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	3270	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
