ASV_ID	ERR3610705	ERR3610706	ERR3610707	ERR3610708	ERR3610709	ERR3610710	ERR3610711	ERR3610712	ERR3610713	ERR3610714	ERR3610715	ERR3610716	ERR3610717	ERR3610718	ERR3610719	ERR3610720	ERR3610721	ERR3610722	ERR3610723	ERR3610724	ERR3610725	ERR3610726	ERR3610727	ERR3610728	ERR3610729	ERR3610730	ERR3610731	ERR3610732	ERR3610733	ERR3610734	ERR3610735	ERR3610736	ERR3610737	ERR3610738	ERR3610739	ERR3610740	ERR3610741	ERR3610742	ERR3610743	ERR3610744	ERR3610745	ERR3610746	ERR3610747	ERR3610748	ERR3610749	ERR3610750	ERR3610751	ERR3610752	ERR3610753	ERR3610754
ASV_130	0	0	0	0	0	1300	0	0	0	0	0	533	194	495	0	0	0	153	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	0	0	0	0	125	260	0	0	0	0	0	75	0	0
ASV_131	15	89	88	330	88	0	58	72	52	60	289	75	205	87	0	32	57	0	66	90	83	90	143	15	42	61	53	122	728	164	44	66	63	77	0	40	91	73	123	93	175	103	68	201	69	83	0	72	0	81
ASV_132	236	247	0	93	589	50	112	228	44	107	0	0	87	0	0	105	279	68	97	97	461	0	179	86	247	0	96	0	0	0	66	0	89	87	0	83	477	0	0	0	63	100	91	0	0	30	0	0	84	0
ASV_133	59	57	0	0	201	28	60	90	219	52	180	42	27	66	332	0	104	303	97	0	160	137	75	91	55	0	47	53	0	31	48	96	276	199	210	0	32	623	176	68	50	84	0	0	41	24	0	87	39	54
ASV_134	216	406	71	0	0	47	29	0	198	0	0	0	165	177	0	34	0	56	0	0	0	0	54	0	43	0	68	93	0	0	315	1460	0	0	200	0	0	0	95	33	0	0	0	126	711	30	0	0	39	0
ASV_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_136	0	0	3104	0	480	0	0	21	0	18	50	89	52	0	0	0	0	0	0	0	72	0	0	0	53	60	0	0	54	46	0	0	0	250	0	36	47	83	0	0	0	0	0	0	94	17	0	27	0	0
ASV_137	0	0	0	0	142	0	220	0	355	0	0	0	149	53	230	158	0	0	721	0	105	53	44	57	382	0	0	0	0	306	296	108	230	171	72	0	73	157	0	40	108	67	62	0	39	0	0	40	75	128
ASV_138	0	0	0	48	0	0	84	34	0	0	0	331	154	0	0	34	0	0	0	1419	0	0	0	37	39	0	0	195	154	0	80	678	294	0	0	514	0	0	0	0	0	254	31	0	0	101	0	0	86	0
ASV_139	0	0	0	53	0	0	75	35	0	0	0	361	124	0	0	35	0	0	0	1494	0	0	0	34	40	0	0	155	165	0	70	730	276	0	0	446	0	0	0	0	0	273	33	0	0	77	0	0	88	0
ASV_140	247	0	60	195	0	0	0	0	90	0	0	259	319	258	0	124	0	0	0	524	39	92	100	0	421	0	0	219	0	0	47	0	111	103	0	0	164	368	0	0	72	636	0	0	0	0	0	0	0	0
ASV_141	0	0	3148	0	461	0	90	0	0	0	45	59	60	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	34	0	0	0	0	244	0	0	33	59	0	0	0	0	0	0	82	0	0	0	0	0
ASV_142	260	0	57	179	0	0	0	0	78	0	0	218	281	260	0	123	0	0	0	571	50	104	106	0	428	0	0	202	0	0	41	0	85	83	0	0	146	304	0	0	65	603	0	0	0	0	0	0	0	0
ASV_143	0	0	575	0	0	0	0	0	0	0	0	202	124	648	0	0	0	0	0	0	594	412	0	0	420	0	0	0	0	0	0	0	647	0	0	0	0	0	0	0	31	496	0	0	0	0	0	0	47	0
ASV_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_145	0	0	285	0	0	0	931	0	0	0	0	0	0	108	1213	0	0	0	0	148	0	0	0	0	0	0	1060	0	0	0	0	0	240	0	0	59	123	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_146	249	0	0	0	0	0	0	843	161	0	0	0	331	0	0	254	0	0	0	0	611	0	0	0	0	0	1403	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	116	0
ASV_147	0	0	0	0	0	0	0	0	348	0	0	719	0	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_148	17	561	0	128	25	115	31	0	0	54	0	0	0	0	0	38	110	27	0	302	0	0	253	0	16	81	0	0	0	12	0	68	0	0	102	0	34	26	21	0	0	0	0	194	87	0	1344	22	0	385
ASV_149	202	67	103	223	80	45	87	143	275	260	229	98	0	132	80	138	73	0	0	0	236	145	54	82	63	0	83	0	39	91	66	247	30	170	65	112	117	61	46	0	0	0	0	0	69	0	0	0	31	0
ASV_150	0	70	617	0	0	261	88	320	0	0	0	0	0	137	30	126	0	0	62	364	0	0	0	0	0	324	135	0	38	190	0	154	0	233	261	125	0	0	87	120	0	84	0	82	0	0	0	0	125	0
ASV_151	291	0	0	0	47	0	0	0	0	0	0	0	80	0	1165	226	0	0	0	40	0	33	0	581	0	0	0	126	0	0	551	0	0	445	0	0	131	268	0	0	0	0	19	0	0	0	0	0	0	0
ASV_152	0	0	0	0	3254	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0
ASV_153	16	0	369	87	125	371	113	102	187	164	407	7	67	205	54	38	0	164	105	0	57	65	53	102	0	0	86	63	43	43	233	81	59	97	0	0	51	47	112	0	3	20	20	51	0	0	0	0	0	100
ASV_154	681	0	0	371	0	0	0	0	0	0	0	61	186	534	0	1134	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_155	66	0	55	47	89	54	129	85	125	67	228	0	74	70	151	53	96	0	172	75	0	149	75	55	0	0	125	0	79	429	94	0	75	78	75	34	42	116	31	0	0	221	45	0	135	170	78	57	81	58
ASV_156	0	0	0	0	0	0	0	0	0	3796	0	30	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_157	0	0	67	0	0	54	349	70	44	36	584	55	148	231	48	63	0	38	0	77	24	51	0	83	106	175	0	69	92	91	329	40	63	65	41	64	95	67	0	0	0	0	144	108	17	145	0	48	64	20
ASV_158	69	0	0	0	0	0	0	0	0	0	67	441	242	242	0	38	0	42	0	0	104	0	0	304	0	0	0	448	0	0	338	116	0	0	0	0	48	0	753	0	75	0	31	0	0	407	0	32	0	0
ASV_159	509	47	0	0	12	6	170	77	262	0	47	0	0	0	37	137	0	213	1339	64	0	0	0	0	0	95	128	0	28	0	20	29	124	57	73	0	0	0	0	0	0	0	42	0	4	64	0	187	0	0
ASV_160	652	0	0	313	0	0	0	0	0	0	0	61	171	515	0	1092	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_161	358	61	64	183	0	0	327	118	0	0	0	0	109	243	937	57	0	0	0	0	0	0	325	95	145	0	0	0	217	0	82	0	29	106	93	0	0	0	50	0	0	0	0	0	0	0	0	69	0	88
ASV_162	105	57	41	0	47	0	486	0	36	0	0	41	62	0	0	228	0	0	0	0	53	124	98	147	14	64	273	0	0	88	85	183	0	317	100	173	0	101	120	0	0	55	267	0	36	0	0	293	60	0
ASV_163	177	68	96	211	68	31	59	143	222	247	224	108	0	102	62	133	82	0	0	0	254	104	48	72	56	0	75	0	24	87	69	227	23	137	64	125	114	59	55	0	34	0	0	0	62	0	0	0	31	0
ASV_164	0	0	0	1464	0	0	905	0	0	0	0	65	0	0	0	0	0	921	0	0	0	66	0	0	0	0	0	109	0	0	0	172	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
ASV_165	789	49	16	0	0	26	118	0	89	0	0	0	46	0	0	73	70	661	664	75	41	0	0	26	0	71	57	68	0	90	40	71	227	0	85	0	0	0	0	0	41	28	0	0	0	0	191	0	0	15
ASV_166	140	0	123	0	0	0	385	17	0	0	0	0	0	38	32	0	0	0	79	0	0	201	0	0	15	0	0	423	0	140	0	91	0	0	758	129	203	40	0	500	13	0	0	0	120	0	0	0	0	256
ASV_167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_168	114	75	0	0	59	0	468	50	33	0	0	60	55	0	0	225	0	0	0	0	71	147	87	108	0	71	266	0	0	68	83	159	0	301	99	159	0	101	109	0	0	65	321	0	0	0	0	251	66	0
ASV_169	82	0	0	0	543	0	0	0	0	0	0	150	125	78	570	78	0	0	0	0	350	287	149	0	0	0	0	379	0	0	61	0	136	0	0	0	372	200	0	0	0	60	0	0	0	0	0	0	0	0
ASV_170	0	0	0	270	69	1373	0	105	0	80	0	60	0	0	0	0	0	175	320	0	93	56	90	0	0	0	0	0	0	188	80	37	113	48	181	0	0	77	0	0	0	0	0	33	0	119	0	45	0	0
ASV_171	0	0	0	0	0	0	0	1247	0	0	0	0	234	125	0	0	0	47	65	0	64	0	0	0	77	0	0	0	0	0	144	68	94	0	0	91	226	144	0	319	31	0	105	286	72	0	0	0	109	0
ASV_172	167	0	39	0	207	0	20	185	0	0	0	23	21	0	21	0	588	0	0	325	83	0	73	0	108	461	67	0	0	0	0	8	224	0	86	221	0	18	0	0	121	29	0	0	138	41	0	31	192	35
ASV_173	0	88	0	0	0	0	0	0	0	329	0	0	0	89	1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	816	0	121	0	100	0	0	0	0	0	0	217	0	0	0	0	0
ASV_174	59	0	0	0	0	0	0	0	0	0	57	440	231	215	0	42	0	32	0	0	93	0	0	288	0	0	0	393	0	0	301	112	0	0	0	0	48	0	766	0	0	0	37	0	0	349	0	23	0	0
ASV_175	0	0	0	469	0	33	44	269	0	158	0	49	0	39	0	43	0	0	0	0	226	0	0	55	148	504	0	48	0	0	0	31	70	129	262	0	0	107	64	0	0	0	0	0	277	0	0	0	0	380
ASV_176	0	0	0	56	0	308	0	0	0	0	107	357	119	56	0	72	98	0	0	0	0	0	19	39	131	749	0	62	0	0	0	0	0	523	564	0	0	26	0	0	12	0	24	0	0	0	27	0	18	0
ASV_177	22	0	0	251	75	1242	0	73	0	88	0	50	0	0	0	0	0	153	323	0	89	54	63	0	0	0	0	55	0	155	59	38	127	41	165	0	0	52	0	19	0	0	0	29	0	109	0	33	0	0
ASV_178	160	281	49	0	0	29	0	0	124	0	0	0	130	136	0	24	0	42	0	0	0	0	31	0	50	0	42	78	0	0	170	1016	0	0	130	0	0	0	62	27	0	0	0	84	521	64	42	0	32	0
ASV_179	111	49	0	0	22	0	238	37	126	0	0	0	33	0	95	356	0	0	0	0	110	69	30	0	0	81	541	0	0	70	137	0	84	311	113	0	0	108	132	0	0	41	61	0	0	0	0	322	35	0
ASV_180	0	0	0	0	0	890	0	0	0	0	0	359	155	305	0	0	0	125	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	61	171	0	0	0	0	0	70	0	0
ASV_181	0	0	450	0	0	0	0	0	0	0	0	167	121	539	0	0	0	0	0	0	477	317	0	0	355	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	27	0
ASV_182	0	0	0	446	0	0	37	252	0	140	0	0	0	31	0	33	0	0	0	51	179	0	0	39	131	523	0	51	18	0	46	26	45	129	250	0	0	81	72	0	0	0	0	0	262	0	0	0	0	425
ASV_183	47	0	0	0	0	0	0	0	0	0	0	0	0	37	0	552	0	0	0	0	0	125	811	206	0	0	0	671	0	0	114	139	0	0	0	0	0	0	0	392	0	165	0	0	0	0	0	0	0	0
ASV_184	0	0	0	0	0	812	0	0	0	0	0	357	127	373	0	0	0	96	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	0	0	0	0	72	151	0	0	0	0	0	40	0	0
ASV_185	197	87	70	42	0	9	68	218	125	0	102	52	0	0	0	0	64	0	185	0	0	0	195	0	82	410	166	54	0	0	85	4	17	49	96	313	0	76	32	30	108	27	46	66	67	0	0	30	24	0
ASV_186	102	54	0	0	21	0	221	41	132	0	0	0	23	0	90	317	0	0	0	0	117	59	53	0	28	58	491	0	0	74	146	0	85	299	106	0	0	87	127	0	0	39	66	0	0	0	0	268	44	0
ASV_187	15	0	0	0	46	62	240	0	219	0	0	36	46	0	466	319	71	0	0	0	231	25	196	9	0	0	0	64	0	49	253	4	198	79	0	52	328	0	0	0	0	5	41	0	54	0	0	0	32	0
ASV_188	171	0	0	0	0	0	0	576	118	0	0	0	314	0	0	206	0	0	0	0	369	0	0	0	0	0	1118	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	79	0
ASV_189	0	0	81	56	0	55	0	0	0	0	33	0	0	0	0	0	41	0	31	0	0	0	0	0	0	0	0	0	472	66	0	0	0	0	0	70	0	32	62	0	0	0	0	0	0	0	2012	64	0	0
ASV_190	38	0	0	0	0	0	0	0	0	0	0	0	0	48	0	534	0	0	0	0	0	105	761	197	0	0	0	591	0	0	119	115	0	0	0	0	0	0	0	412	0	152	0	0	0	0	0	0	0	0
ASV_191	0	0	848	0	667	0	0	0	57	0	0	100	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	49	0	0	602	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0
ASV_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_193	172	142	0	83	371	0	74	156	34	58	0	0	43	0	0	93	180	0	51	53	291	98	111	52	159	0	80	45	0	0	66	0	63	46	0	42	259	0	0	0	47	0	0	0	0	0	0	0	0	0
ASV_194	68	0	86	164	92	67	0	53	0	40	57	26	83	0	69	50	42	0	0	58	51	0	31	81	64	0	167	0	116	402	23	95	85	0	59	88	0	71	70	52	246	0	43	0	65	55	0	0	33	0
ASV_195	70	70	72	76	0	19	71	68	0	0	69	51	90	81	109	0	16	0	28	67	55	74	103	97	74	86	92	97	56	0	38	60	95	82	59	61	61	32	88	0	0	48	72	0	0	92	171	42	77	41
ASV_196	82	0	0	0	0	48	0	48	0	305	57	53	152	72	183	65	0	35	60	0	222	75	182	86	104	0	0	60	0	0	52	68	62	57	0	0	97	0	153	0	70	111	68	0	47	0	0	32	69	0
ASV_197	0	68	88	0	0	0	66	0	49	64	97	71	58	0	0	31	63	0	24	92	60	0	0	0	51	57	96	0	30	18	28	85	0	78	81	102	102	0	73	82	0	90	0	256	70	35	507	46	0	46
ASV_198	0	284	418	0	89	0	353	0	0	0	195	0	23	0	0	0	0	81	0	0	222	0	0	0	58	31	0	19	52	0	68	19	23	0	0	0	361	55	0	185	46	0	0	42	24	15	22	56	0	19
ASV_199	155	132	0	59	357	0	71	129	39	63	0	0	54	0	0	68	182	0	55	51	261	0	117	60	189	0	59	0	0	0	47	0	67	42	0	51	298	0	0	0	48	53	0	0	0	0	0	0	38	0
ASV_200	0	0	0	0	0	0	0	0	200	0	0	478	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	0	0	0	0	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_201	20	61	68	104	186	54	33	0	0	0	94	98	46	81	31	0	58	0	0	59	89	0	0	0	93	192	80	62	0	0	0	61	0	58	0	55	85	33	133	131	52	0	33	108	51	0	363	20	0	0
ASV_202	0	0	0	1068	0	0	663	0	0	0	0	38	0	0	0	0	0	658	0	0	0	43	0	0	0	0	0	61	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_203	86	0	0	0	0	0	0	0	0	423	0	0	0	0	380	0	83	0	0	568	434	101	0	58	52	0	0	0	0	68	0	0	0	0	0	0	237	0	96	0	82	0	0	0	0	0	0	0	0	0
ASV_204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_205	96	0	153	0	0	0	244	0	0	0	0	0	0	47	17	0	0	0	23	0	0	260	0	0	0	0	0	303	0	52	0	42	0	0	310	129	246	0	0	273	37	0	0	0	169	0	0	0	0	237
ASV_206	0	0	0	0	0	0	0	0	0	2536	0	40	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_207	0	69	132	0	82	0	0	0	0	79	64	119	160	179	28	39	66	64	55	0	62	81	73	0	100	73	90	0	0	81	79	77	72	0	0	38	64	112	64	0	40	84	0	33	86	48	0	13	0	58
ASV_208	440	66	0	0	0	0	77	98	230	0	33	0	0	0	0	34	0	410	548	0	83	34	0	0	0	81	0	0	11	44	0	16	0	74	47	0	0	0	0	0	0	0	0	53	0	42	63	40	0	36
ASV_209	93	92	0	0	57	0	0	0	110	0	98	136	54	69	54	107	107	0	0	0	0	80	87	122	57	0	36	0	64	310	19	106	0	126	103	70	66	67	0	0	0	67	77	0	0	37	0	0	88	0
ASV_210	96	0	0	0	0	0	0	0	63	0	73	0	152	0	0	145	0	0	0	0	84	73	276	59	842	0	0	101	0	0	77	85	80	0	0	0	91	0	0	0	0	62	117	0	0	0	0	0	79	0
ASV_211	577	30	15	22	0	0	89	0	53	0	0	0	39	0	69	47	0	510	520	43	18	0	0	0	0	50	0	0	0	57	0	0	160	0	74	0	55	0	0	0	0	0	0	0	0	0	111	0	0	12
ASV_212	0	0	0	1022	0	0	629	0	0	0	0	29	0	0	0	0	0	604	0	0	0	53	0	0	0	0	0	60	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	0	0	0	0	0	0	1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_214	0	0	0	0	2021	292	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0
ASV_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_217	247	0	38	105	0	27	231	78	16	0	0	0	76	142	693	49	0	0	0	0	33	0	217	45	109	0	0	0	152	0	51	0	0	65	56	0	0	0	29	0	0	0	0	0	0	0	0	0	0	45
ASV_218	40	0	0	0	334	0	0	0	0	0	0	82	98	39	414	49	0	0	0	0	212	190	96	76	0	0	0	241	0	0	37	0	88	0	0	0	269	125	0	0	0	34	75	0	0	0	0	0	0	0
ASV_219	0	96	71	101	202	0	55	0	0	0	82	81	58	74	36	0	65	0	0	71	64	0	0	0	90	171	70	0	0	0	0	53	0	27	0	62	72	0	142	182	47	0	35	80	59	0	347	0	0	0
ASV_220	0	31	359	0	0	180	56	223	15	0	0	0	0	125	0	92	0	0	39	233	0	0	0	0	0	223	91	0	0	168	0	89	0	158	179	0	0	0	0	73	0	44	0	47	0	0	0	0	53	0
ASV_221	99	0	31	0	137	0	18	131	0	0	0	10	16	0	14	0	367	0	0	225	71	0	67	0	69	277	62	0	0	0	0	5	147	0	72	174	0	21	0	0	89	24	0	0	136	18	0	19	153	24
ASV_222	0	27	53	218	0	0	0	0	34	0	196	0	143	0	89	0	39	0	36	35	48	0	92	0	36	41	0	0	548	107	0	0	44	0	43	0	62	64	83	0	111	0	36	166	0	63	0	39	0	0
ASV_223	29	0	0	0	348	0	0	0	0	0	0	93	80	55	368	54	0	0	0	0	231	162	89	0	0	0	0	253	0	0	32	0	87	0	0	0	253	137	0	0	0	35	0	0	0	0	0	29	82	0
ASV_224	366	0	0	0	0	0	112	72	181	12	0	0	0	0	0	90	0	155	903	38	45	0	0	0	0	43	79	18	0	0	0	0	85	0	31	0	0	20	0	0	0	0	0	0	0	0	24	139	0	0
ASV_225	0	35	426	0	0	163	64	203	0	0	0	0	0	84	30	94	0	0	33	214	0	0	0	0	0	168	77	0	0	159	0	100	0	151	155	0	0	0	0	71	0	57	0	41	0	0	0	0	75	0
ASV_226	0	0	297	0	0	0	0	0	0	0	0	145	95	379	0	0	0	0	0	0	361	224	0	0	284	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	18	0
ASV_227	0	48	0	0	0	0	0	0	0	219	0	0	0	57	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	96	0	90	0	0	0	0	0	0	153	0	0	0	0	0
ASV_228	0	637	0	28	34	33	14	0	0	82	0	0	0	0	0	0	70	0	0	137	0	0	156	0	0	90	0	0	0	0	0	13	0	0	30	0	22	0	14	0	0	0	0	86	91	0	549	0	0	265
ASV_229	0	0	0	0	0	561	0	0	0	0	0	430	357	116	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	80	121	0	0	0	0	0	46	327	0
ASV_230	66	0	100	0	103	0	37	35	72	92	33	0	67	39	465	0	0	0	0	12	68	0	64	0	34	28	34	0	117	154	0	0	0	44	61	0	71	98	54	0	53	0	38	89	19	44	0	62	0	72
ASV_231	0	0	0	0	92	0	0	0	383	0	0	52	110	228	169	0	25	0	0	72	0	186	0	79	215	0	0	0	0	0	74	87	77	63	73	0	0	0	0	0	90	0	0	98	0	0	0	79	71	0
ASV_232	0	0	0	0	0	0	0	783	0	0	0	67	168	126	0	0	0	0	52	0	28	0	0	0	65	0	0	0	0	0	98	35	34	0	0	49	148	97	0	199	29	0	0	227	48	0	0	0	61	0
ASV_233	0	0	0	122	0	0	0	0	0	0	0	0	0	308	170	0	0	0	0	0	171	224	0	0	0	0	171	0	0	0	0	0	88	306	0	0	509	0	0	0	0	0	144	0	0	85	0	0	0	0
ASV_234	236	0	20	111	0	0	259	56	0	0	0	0	62	154	596	32	0	0	0	0	0	0	185	43	97	0	0	0	124	0	61	0	0	65	66	0	0	0	51	0	0	0	0	0	0	0	0	0	0	72
ASV_235	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	108	0	562	0	0	795	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	551	0	0	0	0	0	0	0	0
ASV_236	539	24	12	0	0	0	90	0	39	0	0	0	17	0	0	43	28	501	447	0	29	0	0	0	12	51	0	0	0	71	0	0	126	56	54	20	0	0	0	0	0	0	0	0	0	0	98	0	0	13
ASV_237	0	0	0	0	0	31	0	764	0	24	0	0	147	74	0	0	30	0	42	0	57	0	0	0	61	0	0	0	0	0	88	29	56	0	0	52	154	85	0	239	0	0	0	211	58	0	0	0	59	0
ASV_238	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	969	0	0	0	0	0	0	0	578	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	109	0	0	0	93	0	0	0	0	0
ASV_239	4	0	0	0	21	42	202	0	184	0	0	25	30	0	295	238	29	0	0	0	154	21	111	20	0	0	0	32	0	43	173	2	139	82	0	89	208	0	0	0	0	7	27	0	34	0	0	0	25	0
ASV_240	0	30	43	207	0	22	0	0	28	0	177	0	140	44	0	0	30	0	36	38	54	0	85	0	25	34	0	0	507	116	0	0	36	0	0	0	56	53	93	0	111	0	0	140	0	46	0	43	38	0
ASV_241	136	0	0	0	0	0	0	386	71	0	0	0	230	0	0	157	0	0	0	0	253	0	0	0	0	0	851	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	41	0
ASV_242	0	54	0	0	0	0	0	0	0	182	0	0	0	42	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	547	0	93	0	68	0	0	0	0	0	0	166	0	0	0	0	0
ASV_243	55	0	0	57	0	0	75	34	88	0	108	0	38	0	118	25	0	0	123	0	0	109	49	0	0	0	109	0	55	352	54	46	63	31	0	0	0	85	0	0	18	143	0	0	67	148	49	63	0	31
ASV_244	0	0	0	174	0	0	0	0	0	0	0	118	0	0	996	0	0	0	0	0	0	0	559	0	0	0	70	65	0	0	0	0	0	79	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_245	0	0	33	0	0	0	288	0	0	0	359	50	125	152	0	28	0	0	0	32	0	41	23	0	0	96	0	52	60	69	222	27	32	33	0	0	0	34	0	0	0	0	93	67	0	115	0	44	24	0
ASV_246	317	0	0	0	0	0	106	28	144	0	0	0	0	0	0	97	0	137	883	0	0	0	0	0	0	0	73	0	0	0	0	0	79	0	63	0	9	0	0	0	0	0	0	0	0	0	0	127	8	23
ASV_247	151	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	1013	0	0	0	0	0	0	0	0	97	0	0	0	0	0	82	0	0	375	0	0	0	0	0	0	0	0	0	0	0
ASV_248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0
ASV_249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_250	0	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	166	524	0	0	0	0	0	0	0	0
ASV_251	43	0	0	35	0	0	70	35	76	0	112	59	44	0	99	25	32	0	129	0	11	91	35	0	35	0	78	0	48	276	54	0	57	38	0	0	0	86	0	0	0	116	0	0	91	123	39	54	0	33
ASV_252	91	0	0	54	0	70	77	0	0	98	0	62	0	0	0	0	58	179	0	0	82	25	86	70	52	0	0	98	0	421	45	108	110	0	0	0	77	0	0	36	0	31	35	0	35	0	0	0	0	0
ASV_253	6	0	0	0	28	41	169	0	168	0	0	24	31	0	302	204	38	0	0	0	141	18	111	8	0	0	0	13	0	29	160	7	147	52	0	0	232	0	0	0	0	3	19	0	26	0	0	0	13	0
ASV_254	1838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0
ASV_255	0	84	97	0	103	0	62	0	20	108	69	59	0	40	0	0	0	0	0	63	0	0	0	0	80	0	0	96	86	0	0	0	46	10	0	96	0	84	47	111	105	39	13	98	75	0	275	0	0	0
ASV_256	0	0	66	32	0	0	0	14	16	0	57	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	375	36	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	1298	0	0	0
ASV_257	0	0	47	0	0	0	257	0	0	0	320	56	94	131	0	28	0	0	0	33	0	29	0	0	0	105	0	41	59	54	286	36	29	44	0	0	0	0	0	0	0	0	83	57	0	89	0	34	30	0
